Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
likeAfirefly,1.0,0.0,1.0
christine146,0.0,1.0,1.0
Kensofia14,0.0,1.0,1.0
mikheeva01,0.0,1.0,1.0
Tasafras,0.0,1.0,1.0
allison6071,0.0,1.0,1.0
kirstydutoit,1.0,0.0,1.0
Naliano,0.0,1.0,1.0
ohtobeMel,0.0,1.0,1.0
namithag,0.0,1.0,1.0
joshuwaa,0.0,1.0,1.0
mictor93,0.0,1.0,1.0
Tmers16,0.0,1.0,1.0
glamourdolleyes,0.0,1.0,1.0
theHarmfulGirl,0.0,1.0,1.0
richardintx,0.0,1.0,1.0
waxingwanding,0.0,1.0,1.0
kvetchingeditor,0.0,1.0,1.0
Barbarajan,0.0,1.0,1.0
yalejeannette,0.0,1.0,1.0
FBrotherston,0.0,1.0,1.0
AngeliqueBates,1.0,0.0,1.0
baileycakes1989,1.0,0.0,1.0
rachelaziani,0.0,1.0,1.0
radivangelova,0.0,1.0,1.0
jeana_11,0.0,1.0,1.0
BeaniesAndBows,0.0,1.0,1.0
Dyvila,0.0,1.0,1.0
FeMiNiNa,1.0,1.0,2.0
angelinemarie_,0.0,1.0,1.0
wildcat24,0.0,1.0,1.0
Kentonist,1.0,0.0,1.0
simsslovenija,1.0,0.0,1.0
ckswartwood,0.0,1.0,1.0
omfgitsKristine,0.0,1.0,1.0
_Keke_,1.0,0.0,1.0
daniellemata,0.0,1.0,1.0
mygoodcents,0.0,1.0,1.0
hatfieldcb,0.0,1.0,1.0
Cyyynthia,0.0,1.0,1.0
jonathantweed,0.0,1.0,1.0
shadowstewie,1.0,0.0,1.0
gheamoeis,0.0,1.0,1.0
andymarczak,0.0,1.0,1.0
girlstoys,1.0,0.0,1.0
julieminevich,0.0,1.0,1.0
hellokatzchen,0.0,1.0,1.0
AllenBlueLight,0.0,1.0,1.0
natalielealand,1.0,0.0,1.0
kariselow,1.0,0.0,1.0
SandraMSarathan,0.0,1.0,1.0
Spinoza007,0.0,1.0,1.0
snapsforsarah,0.0,1.0,1.0
joAnn_was_here,0.0,1.0,1.0
vykkivale,0.0,1.0,1.0
acatinatree,1.0,1.0,2.0
robertd_16,0.0,1.0,1.0
annashea,0.0,1.0,1.0
kerri_louise,1.0,1.0,2.0
kat1703,1.0,0.0,1.0
helenblenkinsop,1.0,0.0,1.0
kayleecat81,0.0,1.0,1.0
RainbowSoulPoet,0.0,1.0,1.0
whoissuresh,0.0,1.0,1.0
GeorgiaPrincez,1.0,0.0,1.0
dluxhu,1.0,0.0,1.0
_Dark_,1.0,0.0,1.0
Alyatirno,1.0,0.0,1.0
MinnerDinner,0.0,1.0,1.0
bjhewitt,0.0,1.0,1.0
MrHendo,1.0,0.0,1.0
miztrhollywood,0.0,1.0,1.0
kayleighmel,1.0,0.0,1.0
sarah_bear44,0.0,1.0,1.0
sunshinelover14,0.0,1.0,1.0
beckyswannick,0.0,1.0,1.0
xo_mcflyandjb,1.0,0.0,1.0
spikeluver1022,0.0,1.0,1.0
messhugah,1.0,0.0,1.0
bookladysblog,0.0,1.0,1.0
jordantng,0.0,1.0,1.0
damianbenner,1.0,0.0,1.0
thelionwaits,0.0,1.0,1.0
cycoivan,0.0,1.0,1.0
krh1130,0.0,1.0,1.0
brinshannara,0.0,1.0,1.0
brianmoon,0.0,1.0,1.0
slmann94,0.0,1.0,1.0
DannyMacRant,0.0,1.0,1.0
thaistelles,0.0,1.0,1.0
enigma7578,0.0,1.0,1.0
Crudsbigsis,0.0,1.0,1.0
MartinM,1.0,0.0,1.0
RHYSAHUGHES,0.0,1.0,1.0
jenncosta,0.0,1.0,1.0
TheArabObserver,1.0,0.0,1.0
trampish,0.0,1.0,1.0
audilim,0.0,1.0,1.0
MarissaYoder,0.0,1.0,1.0
digitalpoint,0.0,1.0,1.0
zoomswhizzkid,0.0,1.0,1.0
laizaislove,1.0,0.0,1.0
edukateyourself,0.0,1.0,1.0
casiegraphics,0.0,1.0,1.0
sorlov,0.0,1.0,1.0
MarketingCat,1.0,0.0,1.0
michaeldunlop,1.0,0.0,1.0
leewaters,0.0,1.0,1.0
HolliePhillipsx,0.0,1.0,1.0
HannahLGrace,0.0,1.0,1.0
aquaxpuni,0.0,1.0,1.0
GreatRock,1.0,0.0,1.0
carolinebolton,0.0,1.0,1.0
Cupcake1012,0.0,1.0,1.0
paulpuddifoot,1.0,0.0,1.0
Richard1994,1.0,0.0,1.0
catloukas,0.0,1.0,1.0
shannatrenholm,1.0,0.0,1.0
MacyyCyrus,1.0,0.0,1.0
GYLewis,0.0,1.0,1.0
princesscharlie,1.0,0.0,1.0
DanielMcGee,0.0,1.0,1.0
Jemimax,0.0,1.0,1.0
BossTycoonLZ,1.0,0.0,1.0
ZeeFox,0.0,1.0,1.0
bpax8989,0.0,1.0,1.0
SirBarrington,0.0,1.0,1.0
BrwnSuga54,0.0,1.0,1.0
LadyDenDen,1.0,0.0,1.0
Virgo80sBaby,0.0,1.0,1.0
callunax,1.0,0.0,1.0
socaligirliam,0.0,1.0,1.0
LebaneseBread,1.0,0.0,1.0
shbib,1.0,0.0,1.0
slamdunk71,1.0,0.0,1.0
DesignerBaby,1.0,0.0,1.0
RiverCate,0.0,1.0,1.0
mattdavey2,0.0,1.0,1.0
Wallis_Bath8,0.0,1.0,1.0
farchild,0.0,1.0,1.0
ashleyrwatts,1.0,0.0,1.0
michlan,1.0,0.0,1.0
tata_v,1.0,0.0,1.0
claaspjambor,0.0,1.0,1.0
BamaBlockhead,0.0,1.0,1.0
HazelRC,0.0,1.0,1.0
completely,0.0,1.0,1.0
daleneschafer,0.0,1.0,1.0
imatxndiva,0.0,1.0,1.0
MysticalChicken,0.0,1.0,1.0
_linna,1.0,0.0,1.0
fuelthefighter,0.0,1.0,1.0
RBRevolution,1.0,0.0,1.0
katebrown666,1.0,0.0,1.0
jackiemarieee,0.0,1.0,1.0
_SirGalahad_,0.0,1.0,1.0
SHEz0so0FFiCiAL,1.0,0.0,1.0
IreneBMusic,0.0,1.0,1.0
marianaguidil,0.0,1.0,1.0
YumiFujii,0.0,1.0,1.0
AaronTrow,0.0,1.0,1.0
PureGolfJourney,1.0,0.0,1.0
sabrinajonas,1.0,0.0,1.0
KJL912,0.0,1.0,1.0
Leanney_Ox,0.0,1.0,1.0
BHub0406,0.0,1.0,1.0
Jinxie_G,1.0,0.0,1.0
sheephogan,0.0,1.0,1.0
mojabunni,0.0,1.0,1.0
kaito1412,0.0,1.0,1.0
isabellarayne,0.0,1.0,1.0
hozzhatwell,0.0,1.0,1.0
KlaauAndrea,0.0,1.0,1.0
DomanMom,0.0,1.0,1.0
karennorthmusic,0.0,1.0,1.0
LuvLiiNez,0.0,1.0,1.0
latexbdsmtoy,0.0,1.0,1.0
theamandajill,0.0,1.0,1.0
Paleo_princess,0.0,1.0,1.0
KariPereira,0.0,1.0,1.0
Beutiful_Dizazt,1.0,0.0,1.0
sarahhine,1.0,0.0,1.0
mcm17,0.0,1.0,1.0
scarlett_poppy,0.0,1.0,1.0
Sarah_Fender,0.0,1.0,1.0
ikesonthereal,1.0,0.0,1.0
pabond007,0.0,1.0,1.0
MarioPadilla,1.0,0.0,1.0
mrs_mkp,0.0,1.0,1.0
cheery_sunshine,0.0,1.0,1.0
AFashionista,1.0,0.0,1.0
broookelea,1.0,0.0,1.0
kimlw,1.0,0.0,1.0
ash_wood,0.0,1.0,1.0
Damico_Girl,0.0,1.0,1.0
MerTaylor,1.0,0.0,1.0
annaabananaa,0.0,1.0,1.0
rachaelbautista,0.0,1.0,1.0
aubmarie09,0.0,1.0,1.0
Phones_Limited,1.0,0.0,1.0
nnesah,1.0,0.0,1.0
jolson,0.0,1.0,1.0
alzeee,0.0,1.0,1.0
volcom_baby,1.0,0.0,1.0
mikemylen,1.0,0.0,1.0
SmorSuperman,1.0,0.0,1.0
jarispry,0.0,1.0,1.0
alexsander1994,0.0,1.0,1.0
GerisTooJumpy,0.0,1.0,1.0
djbyron,0.0,1.0,1.0
katwrap,1.0,0.0,1.0
rafik,1.0,0.0,1.0
sophiiebbzz,0.0,1.0,1.0
frontendgroup,1.0,0.0,1.0
MumsNightOut,1.0,0.0,1.0
ohhhhalicia,0.0,1.0,1.0
dpotts17,0.0,1.0,1.0
ChrisGallow,0.0,1.0,1.0
icthelight,1.0,0.0,1.0
TheBubbas,1.0,0.0,1.0
starstruckboy27,0.0,1.0,1.0
caliprincess04,0.0,1.0,1.0
iMunch,0.0,1.0,1.0
moO3ita,0.0,1.0,1.0
JulietMandy,0.0,1.0,1.0
kaseypoole,0.0,1.0,1.0
emalea,1.0,0.0,1.0
IamIli,1.0,0.0,1.0
lkassay,1.0,0.0,1.0
elanorofcastile,0.0,1.0,1.0
castletonASHLEY,1.0,0.0,1.0
dpbaldwin,0.0,1.0,1.0
GabrielleGB,0.0,1.0,1.0
Donelle335,0.0,1.0,1.0
Dolla_Bielz,0.0,1.0,1.0
tartantoes,1.0,0.0,1.0
msiddique1994,1.0,0.0,1.0
marbin0y17,1.0,0.0,1.0
Gelo_Alex,1.0,0.0,1.0
nsdavidson,0.0,1.0,1.0
Di_Elle,0.0,1.0,1.0
SmashFit,0.0,2.0,2.0
omgitsnoelle,1.0,0.0,1.0
carjoe7,0.0,1.0,1.0
pablomunez,1.0,0.0,1.0
raqxc31,0.0,1.0,1.0
sportsmodelsinc,0.0,1.0,1.0
_LLcoolV_,1.0,0.0,1.0
Rigge1988,0.0,1.0,1.0
KingIron,1.0,0.0,1.0
junegrant,1.0,0.0,1.0
luv2kikit,0.0,1.0,1.0
starwarspup,0.0,1.0,1.0
designchicklet,0.0,1.0,1.0
ReneBaumann,1.0,0.0,1.0
aisyahk,0.0,1.0,1.0
dorritos,1.0,0.0,1.0
xoMichelleDiaz,0.0,1.0,1.0
MissD757,0.0,1.0,1.0
Republican_Girl,0.0,1.0,1.0
hiimcilla,0.0,1.0,1.0
Emmavieceli,0.0,1.0,1.0
vivyvivin,1.0,0.0,1.0
SimplyyySamm,1.0,0.0,1.0
mckwaste119,1.0,0.0,1.0
MaddyFdez,0.0,1.0,1.0
FatherOfMany,0.0,1.0,1.0
ZazzlePets,1.0,0.0,1.0
thefunkyflorist,0.0,1.0,1.0
iluvcuppycakes,0.0,1.0,1.0
XxXMiZWriGhTXxX,1.0,0.0,1.0
girljungle,0.0,1.0,1.0
mlassnig,1.0,0.0,1.0
madsdeguzman,1.0,0.0,1.0
meeshly,0.0,1.0,1.0
LizeeH,0.0,1.0,1.0
IRON100,0.0,1.0,1.0
elematt,1.0,0.0,1.0
sakoirak4mireia,1.0,0.0,1.0
tatyzinhah,0.0,1.0,1.0
itswendylou,0.0,1.0,1.0
dudeneyge,1.0,0.0,1.0
irishgirl57,0.0,1.0,1.0
justyboy,1.0,0.0,1.0
AmmoxXx,1.0,0.0,1.0
kelzr87,1.0,0.0,1.0
kirash4,0.0,1.0,1.0
desysudiantini,0.0,1.0,1.0
Waldinho86,1.0,0.0,1.0
kcunning,0.0,1.0,1.0
mhackling,1.0,0.0,1.0
CircusKelli,0.0,1.0,1.0
siana_mia,0.0,1.0,1.0
mocker4eva,0.0,1.0,1.0
mandylulu,0.0,1.0,1.0
livestronggena,0.0,1.0,1.0
_Connor,0.0,1.0,1.0
MidnightRyder,1.0,0.0,1.0
LexyyStack,1.0,0.0,1.0
eljeffto,0.0,1.0,1.0
Sammie_x3,0.0,1.0,1.0
Haboushy,0.0,1.0,1.0
KortneyLane,0.0,1.0,1.0
rockvoh,0.0,1.0,1.0
Cadistra,0.0,1.0,1.0
AdeleComputer,0.0,1.0,1.0
gdb_,0.0,1.0,1.0
minimum12,1.0,0.0,1.0
SteveHealy,1.0,0.0,1.0
fi0naaa87,0.0,1.0,1.0
rollababy,1.0,0.0,1.0
Joa_PR,0.0,1.0,1.0
Njayy92,0.0,1.0,1.0
dramaqueen53,0.0,1.0,1.0
JenLovesJoey,0.0,1.0,1.0
FiercexChelsea,0.0,1.0,1.0
SynthGear,0.0,1.0,1.0
krystle_mo_mo,0.0,1.0,1.0
memachelle,0.0,1.0,1.0
bachlau,1.0,0.0,1.0
RojMugwump,1.0,0.0,1.0
jessnextdoor,1.0,0.0,1.0
EmLuvsCJ,0.0,1.0,1.0
zyrafa,0.0,1.0,1.0
wearingmascara,0.0,1.0,1.0
GoodTimesAreGon,0.0,1.0,1.0
TargetStars,0.0,1.0,1.0
webmonkeydc,0.0,1.0,1.0
kitiarauthmatar,0.0,1.0,1.0
TashaInLove,0.0,1.0,1.0
shesasummergirl,0.0,1.0,1.0
liamyoung,1.0,0.0,1.0
webpoet73,0.0,1.0,1.0
LyRey19,1.0,0.0,1.0
crushstar,0.0,1.0,1.0
kidchan,1.0,0.0,1.0
shaannyy,1.0,0.0,1.0
mayraroxx,1.0,0.0,1.0
no_apologies,1.0,0.0,1.0
Maria4e,0.0,1.0,1.0
madmax2600,0.0,1.0,1.0
agweyland,0.0,1.0,1.0
lilacpixie,0.0,1.0,1.0
Matilda92,1.0,0.0,1.0
everain,0.0,1.0,1.0
rakefet27,1.0,0.0,1.0
diyagirl,0.0,1.0,1.0
annieweasley,0.0,1.0,1.0
purpleturtle_18,1.0,0.0,1.0
sombilon77,1.0,0.0,1.0
NessaNyx,1.0,0.0,1.0
jemitu,0.0,1.0,1.0
LeftySwag,0.0,1.0,1.0
SkyeeCaitlin,1.0,0.0,1.0
alyshagreen,0.0,1.0,1.0
clj3205,1.0,0.0,1.0
keiralouisee,0.0,1.0,1.0
FontSiteDiva,0.0,1.0,1.0
SomeKuwaitiya,1.0,0.0,1.0
gabriellaandrea,0.0,1.0,1.0
taradeguzman,1.0,0.0,1.0
missclick,0.0,1.0,1.0
summiyah,0.0,1.0,1.0
GregBarrazaJr,0.0,1.0,1.0
angelinamelissa,0.0,1.0,1.0
vikassaurabh,1.0,0.0,1.0
poyntermypants,1.0,0.0,1.0
imogensgarden,0.0,1.0,1.0
_mella_,1.0,0.0,1.0
TarrynBishop,1.0,0.0,1.0
GdohV,1.0,0.0,1.0
BelynB,0.0,1.0,1.0
magicamsol,1.0,0.0,1.0
ItalnGrl12,0.0,1.0,1.0
FreakyMary,0.0,1.0,1.0
MeliMelzzzz,1.0,0.0,1.0
tbunch85,0.0,1.0,1.0
Sydeney,1.0,0.0,1.0
Kelly_Leslie,0.0,1.0,1.0
Kevism,1.0,0.0,1.0
LizNewLifee,0.0,1.0,1.0
nic0lepaula,1.0,0.0,1.0
sammcote,0.0,1.0,1.0
timkeller,1.0,0.0,1.0
5thStreet,0.0,1.0,1.0
MissAustria,0.0,1.0,1.0
bigbrightbulb,0.0,1.0,1.0
JustinRM,0.0,1.0,1.0
stuporstar,0.0,1.0,1.0
angrYdog1,1.0,0.0,1.0
pORsCh2COOL,1.0,0.0,1.0
Marcreilly87,1.0,0.0,1.0
beeebomb,1.0,0.0,1.0
Demi_Lynn,0.0,1.0,1.0
KirstyPrescott,1.0,1.0,2.0
shmuffs,0.0,1.0,1.0
mnoo,0.0,1.0,1.0
ravindra_r,0.0,1.0,1.0
emmilyon,0.0,1.0,1.0
ankita_gaba,1.0,0.0,1.0
jessicalearning,0.0,1.0,1.0
johnkellyband,0.0,1.0,1.0
laurene,0.0,1.0,1.0
rampok,1.0,0.0,1.0
Bella__J,0.0,1.0,1.0
Kinseylove12,0.0,1.0,1.0
tinkintx,0.0,1.0,1.0
pamlovesyou,1.0,0.0,1.0
yasmineyacut,1.0,0.0,1.0
CrystalKlear,0.0,1.0,1.0
DazWorrall,0.0,1.0,1.0
StarChyld2525,1.0,0.0,1.0
CalvinSutton,0.0,1.0,1.0
ColinCurtisKS,0.0,1.0,1.0
BriaBleuXXX,0.0,1.0,1.0
xMichaelSFx,0.0,1.0,1.0
MyLightyear,0.0,1.0,1.0
kinz5,0.0,1.0,1.0
isobel_laughed,1.0,0.0,1.0
iloveunited,1.0,0.0,1.0
Raad_Randa,0.0,1.0,1.0
CazMuntiFlumple,1.0,0.0,1.0
stayawake,1.0,0.0,1.0
MichaelACharles,0.0,1.0,1.0
lorettak,0.0,1.0,1.0
shmoopyhead,1.0,0.0,1.0
Jojofrench,0.0,1.0,1.0
tangrams,0.0,1.0,1.0
sajazz,1.0,0.0,1.0
ellenecosystem,1.0,0.0,1.0
jasssu,0.0,1.0,1.0
DaveHamilton,0.0,1.0,1.0
nailgirl,0.0,1.0,1.0
JulieFBT,0.0,1.0,1.0
alithered77,1.0,0.0,1.0
sg1padawan,1.0,0.0,1.0
rackspace,0.0,1.0,1.0
anijen21,0.0,1.0,1.0
rachLOVESmcfly,0.0,1.0,1.0
mryazz,0.0,1.0,1.0
StudioXIII,0.0,1.0,1.0
BeccaBAM,1.0,0.0,1.0
shezzzz,0.0,1.0,1.0
megsiewa,1.0,0.0,1.0
lulyaninha,0.0,1.0,1.0
allisonmarieee,0.0,1.0,1.0
vineethjose,0.0,1.0,1.0
LaurelCopenba,0.0,1.0,1.0
HelynBed,0.0,1.0,1.0
andyctwit,0.0,1.0,1.0
Jersey_Brat,0.0,1.0,1.0
NickkkJonasss,0.0,1.0,1.0
CoolOscar,0.0,1.0,1.0
Soyeahimbored,1.0,0.0,1.0
purepulse64,1.0,0.0,1.0
A_Lostprophet,1.0,0.0,1.0
boatierra,1.0,0.0,1.0
auditorycanvas,1.0,0.0,1.0
kas2810,1.0,0.0,1.0
karbassi,0.0,1.0,1.0
DJ_JaMn,2.0,0.0,2.0
x_clusive,0.0,1.0,1.0
KayPeeOhh,0.0,1.0,1.0
ButterSideUp,0.0,1.0,1.0
Benniboy22,1.0,0.0,1.0
ViktoryaHale,0.0,1.0,1.0
sannedeleeuw,0.0,1.0,1.0
3Gguy,1.0,0.0,1.0
vmahmud,1.0,0.0,1.0
IanPhotography,0.0,1.0,1.0
jessieforpres,0.0,1.0,1.0
inspireasperity,1.0,0.0,1.0
deviltica,1.0,0.0,1.0
lollylu,0.0,1.0,1.0
cpilson,1.0,0.0,1.0
avrilchan,1.0,0.0,1.0
jenvQhHIB,0.0,1.0,1.0
susarto,0.0,1.0,1.0
merridewschoir,0.0,1.0,1.0
chaoraller,1.0,0.0,1.0
magnusholmgren,1.0,0.0,1.0
LiLJAZEE09,1.0,0.0,1.0
SarahRoseMusic,0.0,1.0,1.0
GrafittiMySoul,0.0,1.0,1.0
antoniodomenici,0.0,1.0,1.0
janette_m,0.0,1.0,1.0
katiebabesxx,0.0,1.0,1.0
dougsky,1.0,0.0,1.0
larissaspencer,0.0,1.0,1.0
Chelseaboy25,1.0,0.0,1.0
Victorialulu,0.0,1.0,1.0
Vivid_Shivers,1.0,0.0,1.0
motleyfire,0.0,1.0,1.0
wyattcase,0.0,1.0,1.0
xxEmmaxx2k9xx,1.0,0.0,1.0
Monica2112,0.0,1.0,1.0
xcraigosx,1.0,0.0,1.0
jonas_twilight3,0.0,1.0,1.0
jbubbles410,0.0,1.0,1.0
adnanmahmud,1.0,0.0,1.0
LittleLee,0.0,1.0,1.0
bekahpretzel,1.0,0.0,1.0
stimpled0rf,1.0,0.0,1.0
chylton,0.0,1.0,1.0
Tash86,0.0,1.0,1.0
Veronica_F,0.0,1.0,1.0
marshaambrosius,0.0,1.0,1.0
billybixby,0.0,1.0,1.0
MrPaulEvans,0.0,1.0,1.0
fionafong,0.0,1.0,1.0
missmusikera,0.0,1.0,1.0
LilJ025,1.0,0.0,1.0
k8dt,0.0,1.0,1.0
valerien,0.0,1.0,1.0
lonerespite,0.0,1.0,1.0
emotionalgeek,0.0,1.0,1.0
Bowl_the_Bunny,0.0,1.0,1.0
jessifujikawa,1.0,0.0,1.0
erika613,0.0,1.0,1.0
mhaleyphoto,0.0,1.0,1.0
JenJenXD,0.0,1.0,1.0
snow_whitex,0.0,1.0,1.0
MissNun_ya,0.0,1.0,1.0
Hameed_Hemmat,0.0,1.0,1.0
Reejane,0.0,1.0,1.0
cti97,0.0,1.0,1.0
musicobsessed13,0.0,1.0,1.0
busboypoet,1.0,0.0,1.0
cnapi5,1.0,0.0,1.0
nadizm,1.0,0.0,1.0
ftskfandira,1.0,0.0,1.0
Ivanv1,0.0,1.0,1.0
beeks06,0.0,1.0,1.0
Mykols,1.0,0.0,1.0
JacqueLoves,0.0,1.0,1.0
worldpartyday,0.0,1.0,1.0
ayemegan,0.0,1.0,1.0
jinx_bouvier,0.0,1.0,1.0
levinaababes_x,0.0,1.0,1.0
lindaaar,0.0,1.0,1.0
megforshure,0.0,1.0,1.0
doobiwan,1.0,0.0,1.0
thepetshopboy,0.0,1.0,1.0
bryanl,0.0,1.0,1.0
remybergsma,0.0,1.0,1.0
karitas,0.0,1.0,1.0
Alpha_Sam,0.0,1.0,1.0
hoscha,1.0,0.0,1.0
ErinBaz,1.0,0.0,1.0
moritherapy,0.0,1.0,1.0
StephanieKaren,1.0,0.0,1.0
Bildersturm2000,0.0,1.0,1.0
justjesst,1.0,0.0,1.0
PositivusLiiga,1.0,0.0,1.0
malabhargava,0.0,1.0,1.0
chezka016,1.0,0.0,1.0
fishgoat,1.0,0.0,1.0
productivity501,0.0,1.0,1.0
lrv94,0.0,1.0,1.0
abe123m,0.0,1.0,1.0
CaroliinaJ,0.0,1.0,1.0
michaeledge,0.0,1.0,1.0
lori1724,0.0,1.0,1.0
NYCFreespirit,0.0,1.0,1.0
thismodernpanda,0.0,1.0,1.0
anieszkaa,1.0,0.0,1.0
anisairina,1.0,0.0,1.0
johnwilliams42,0.0,1.0,1.0
caitlinulrich,0.0,1.0,1.0
JuLiia_x33,1.0,0.0,1.0
rebeccaramsdale,0.0,1.0,1.0
saramichellem,0.0,1.0,1.0
TattooLuv,1.0,0.0,1.0
MariamSales,0.0,1.0,1.0
831dezyrae456,0.0,1.0,1.0
roberthay,0.0,1.0,1.0
elly_rarg,0.0,1.0,1.0
lynndorman,0.0,1.0,1.0
minorissues,0.0,1.0,1.0
PatientBear,1.0,0.0,1.0
Astrid_i_am,1.0,0.0,1.0
_rosieposie,1.0,0.0,1.0
Carly_FTS,0.0,1.0,1.0
hardcorexxtina,0.0,1.0,1.0
shubby16,0.0,1.0,1.0
MariaAnn,0.0,1.0,1.0
terpette,0.0,1.0,1.0
blackchick85,0.0,1.0,1.0
AlaiaL,0.0,1.0,1.0
haleytibbetts,0.0,1.0,1.0
noonadu30,1.0,0.0,1.0
deekajane,0.0,1.0,1.0
Ronjayy,0.0,1.0,1.0
angieefiorella,0.0,1.0,1.0
USeTi,1.0,0.0,1.0
itsJohno,0.0,1.0,1.0
PrettyMamiPinky,1.0,0.0,1.0
Targuman,0.0,1.0,1.0
MissRobertsOx,1.0,0.0,1.0
kish_likemwah,0.0,1.0,1.0
NeZ_Talk,0.0,1.0,1.0
MaddieFoo,1.0,0.0,1.0
Carielle,0.0,1.0,1.0
JanVanMol,1.0,0.0,1.0
JORdashEL,1.0,0.0,1.0
ILoveTheSecret,0.0,1.0,1.0
WhyIsMyNameDave,0.0,1.0,1.0
HeyImJustine,1.0,0.0,1.0
KGWSunrise,0.0,1.0,1.0
ronaldYP,1.0,0.0,1.0
TheLadyJane,0.0,1.0,1.0
rutbeer28,0.0,1.0,1.0
rainfrancisco,1.0,0.0,1.0
ale_macabroso,0.0,1.0,1.0
portiaelizabeth,1.0,0.0,1.0
nplayfair,0.0,1.0,1.0
bensterbenster,1.0,0.0,1.0
TimRogers,1.0,0.0,1.0
michellePONED,1.0,0.0,1.0
eighna17,0.0,1.0,1.0
kylee_2009,1.0,0.0,1.0
RIOTtwilight,1.0,0.0,1.0
HeatherDeshae,1.0,0.0,1.0
Catiflores,0.0,1.0,1.0
anzadesu,0.0,1.0,1.0
tonelicious,1.0,0.0,1.0
seanvstherobots,1.0,0.0,1.0
krysteluxe,0.0,1.0,1.0
estherxxamor,1.0,0.0,1.0
Courts_in_sight,1.0,0.0,1.0
AmaniBoo,0.0,1.0,1.0
glam_tweet,1.0,0.0,1.0
hollyefronjonas,1.0,0.0,1.0
TiffanyNicole08,0.0,1.0,1.0
mathewi,0.0,1.0,1.0
steve228uk,0.0,1.0,1.0
Jeaimetodraw,0.0,1.0,1.0
thesnuffy,1.0,0.0,1.0
Chizzlewit,0.0,1.0,1.0
lbgmonchichi,0.0,1.0,1.0
IEMerce,1.0,0.0,1.0
froodie,1.0,0.0,1.0
yoha_ahoy,0.0,1.0,1.0
ploogle,1.0,0.0,1.0
bumblemckay,0.0,1.0,1.0
MarkMayhew,1.0,0.0,1.0
kithymusic,0.0,1.0,1.0
paulrandal,0.0,1.0,1.0
PortDiscovery,0.0,1.0,1.0
stunningstella,0.0,1.0,1.0
craighardie,0.0,1.0,1.0
pauletteensign,1.0,0.0,1.0
MissLaniSasha,0.0,1.0,1.0
luckicharm23,0.0,1.0,1.0
outofdoritos,1.0,0.0,1.0
LiviaVrapi,0.0,1.0,1.0
hedfunk,1.0,0.0,1.0
CheeseKing,0.0,1.0,1.0
syzygy,1.0,0.0,1.0
xoxNikkiBxox,0.0,1.0,1.0
teamdangerrr,0.0,1.0,1.0
ashleystardust,0.0,1.0,1.0
Massie_,0.0,1.0,1.0
krumpet,1.0,0.0,1.0
lloydie74,1.0,0.0,1.0
bedazzleddiva,1.0,0.0,1.0
MarcPerel,1.0,0.0,1.0
CareyYo,1.0,0.0,1.0
annajedwards,0.0,1.0,1.0
DANNI874,0.0,1.0,1.0
tehqueen,1.0,0.0,1.0
CharlyLownoise,0.0,1.0,1.0
TribeHelp,1.0,0.0,1.0
StevieHart,0.0,1.0,1.0
cupcakesfortwo,1.0,0.0,1.0
_Ash_Ketchum,1.0,0.0,1.0
mehteh,0.0,1.0,1.0
rahi,0.0,1.0,1.0
simdav,1.0,0.0,1.0
JosephAccettura,1.0,0.0,1.0
heykyeh,0.0,1.0,1.0
gernt,0.0,1.0,1.0
ginaharris1,0.0,1.0,1.0
jhampton,0.0,1.0,1.0
rygledhill,0.0,1.0,1.0
SeosamhRyan,0.0,1.0,1.0
MylahMusic,0.0,1.0,1.0
Petrospete,0.0,1.0,1.0
JakeElSerpiente,0.0,1.0,1.0
jorgyboy999,1.0,0.0,1.0
missingbits,1.0,0.0,1.0
hiromiii,0.0,1.0,1.0
CBernos,1.0,0.0,1.0
momsontheedge,0.0,1.0,1.0
MzHazelEyesKim,0.0,1.0,1.0
SamHD,1.0,0.0,1.0
izene,0.0,1.0,1.0
iamkrissy,0.0,1.0,1.0
michelledh,0.0,1.0,1.0
rherhe,1.0,0.0,1.0
SheridanPaige,0.0,1.0,1.0
theillestchomes,0.0,1.0,1.0
ceenak,0.0,1.0,1.0
Mariiq,0.0,1.0,1.0
mmoyal85,1.0,0.0,1.0
CateP36,1.0,0.0,1.0
LuisaR70,0.0,1.0,1.0
one9domino85,0.0,1.0,1.0
TiffanyBTran,0.0,1.0,1.0
wasabipea,0.0,1.0,1.0
carlos_teran,1.0,0.0,1.0
shinseidesigns,0.0,1.0,1.0
chriskarpyszyn,1.0,0.0,1.0
CherrySoCalGlam,1.0,0.0,1.0
vgiacoppo,1.0,0.0,1.0
RenataLee,0.0,1.0,1.0
kemcalarion,1.0,0.0,1.0
duckyd16,0.0,1.0,1.0
RDettman,1.0,0.0,1.0
LorenKennedy,0.0,1.0,1.0
heidisa,0.0,1.0,1.0
AddiB,0.0,1.0,1.0
Rebeckah1010,0.0,1.0,1.0
__missb,0.0,1.0,1.0
yumi123,1.0,0.0,1.0
Cbawa,1.0,0.0,1.0
9swords,0.0,1.0,1.0
fastchicken,1.0,0.0,1.0
thomasjust,1.0,0.0,1.0
KT_93,0.0,1.0,1.0
meghanmbiro,0.0,1.0,1.0
kelseyfulton,0.0,1.0,1.0
KatinSpace,1.0,0.0,1.0
crazehkitteh,0.0,1.0,1.0
shavawnica,0.0,1.0,1.0
Jenton,0.0,1.0,1.0
